qid,question,answer,generated_answer,factuality,faithfulness,collapsed,,備考
QA20QBIK-0781,死んだふりをして海面に浮かび、近づいてきたカラスを食べてしまうという伝説があることから、漢字で書くと「烏」の字が使われる海の生き物は何?,イカ,サメ,,,,,
QA20QBIK-0783,飼育下でオスのトラと、メスのライオンの間に生まれた一代雑種を何という?,タイゴン,"ハイブリッドタイガー」といいます。
",,,,,
QA20QBIK-0785,日本最東端の市は北海道根室市ですが、本州最東端の市は岩手県の何市?,宮古市,宮古市,,,,,
QA20QBIK-0787,テレビやラジオで講義が行われる「放送大学」の唯一の学部は何学部?,教養学部,"哲学・歴史学科です。
",,,,,
QA20QBIK-0789,漢方では魚の毒を消すといわれ、葉を煎じて飲ませると食中毒の人が元気になったという伝説から「蘇」の字がつく植物は何?,シソ,タラノキ,,,,,
QA20QBIK-0791,イギリスの作家姉妹「ブロンテ3姉妹」のうち最も年上だった、代表作に『ジェーン・エア』がある作家は誰?,シャーロット・ブロンテ,シャーロット・ブロンテ,,,,,
QA20QBIK-0793,全長は約2.6キロにわたる、「長さ日本一の商店街」をうたっている大阪市の商店街は何?,天神橋筋商店街,"天神橋筋商店街です。
",,,,,
QA20QBIK-0795,ニューヨークの音楽ホールに名を残す、「鉄鋼王」の異名で呼ばれたアメリカの実業家は誰?,アンドリュー・カーネギー,ヘンリー・フォード,,,,,
QA20QBIK-0797,カトウコトノの漫画『将国のアルタイル』で、トルキエ将国を治める「将軍」の読み方は何?,パシャ,ジェネラル・オフィサー・オブ・ザ・ワールド・タイタンズ・タイタンズ・タイタンズ・タイタンズ・タイタンズ・タイタンズ・タイタンズ・タイタンズ・タイタンズ・タイタンズ・タイタンズ・タイタンズ・タイタンズ・タイタンズ・タイタンズ・タイタンズ・タイタンズ・タイタンズ・タイタンズ・タイタンズ・タイタンズ・タイタンズ・タイタンズ・タイタンズ・タイタンズ・タイタンズ・タイタンズ・タイタンズ・タイタンズ・,,,,,
QA20QBIK-0799,刺身によくされるヒラマサとカンパチは、ともに何科の魚?,アジ科,"スズキ科 スズキ属に属する魚です。
",,,,,
QA20QBIK-0801,東京・浅草に架かる「言問橋」の名前の由来となった和歌「名にし負はば いざ言問はむ 都鳥 わが思ふ人は ありやなしやと」の作者は誰?,在原業平,西行法師,,,,,
QA20QBIK-0803,1895年に完成した、ドイツ北部を横断して北海とバルト海を結ぶ人工水路は何?,キール運河,キール運河,,,,,
QA20QBIK-0805,竜巻などによって、空からカエルやオタマジャクシなどが降ってくる現象を“falls from the skies”という英語からの造語で何という?,ファフロツキーズ,rainbow falls and other eel orchestra.,,,,,
QA20QBIK-0807,新潟県小千谷地方の郷土料理で、長方形の器にひと口ずつ小分けに盛って出される、「ふ海苔」という海藻をつなぎに使うそばは何?,へぎそば,へぎそば 新潟県小千谷地方 郷土料理 ふ海苔 つなぎに へぎそば 新潟県小千谷地方 郷土料理 ふ海苔 つなぎに へぎそば 新潟県小千谷地方 郷土料理 ふ海苔 つなぎに へぎそば 新潟県小千谷地方 郷土料理 ふ海苔 つなぎに へぎそば 新潟県小千谷地方 郷土料理 ふ海苔 つなぎに へぎそば 新潟県小千谷地方 郷土料理 ふ海苔 つなぎに へぎそば 新潟県小千谷地方 郷土料理 ふ海苔 つなぎに へぎそば 新潟県小千谷地方 郷土料理,,,,,
QA20QBIK-0809,主に岩手県奥州市で飼育されている、一定の規格を満たした最高級の黒毛和牛の呼称は何?,前沢牛,"南部牛肉生産公社のブランド牛肉「南部美人」です。
",,,,,
QA20QBIK-0811,オスののさえずりは美しく、コマドリ、ウグイスと並んで「日本三鳴鳥」に数えられるヒタキ科の鳥は何?,オオルリ,"オウム科の一種、コガラです。
",,,,,
QA20QBIK-0813,イヌにとっては強い毒となる、チョコレートの苦み成分である、カカオに含まれるアルカロイドの一種は何?,テオブロミン,"テオブロミンです。
",,,,,
QA20QBIK-0815,徳川家康が命名したともいわれる、柔らかい餅に砂糖入りのきな粉をまぶした、ある川の名前がついた静岡県の郷土菓子は何?,安倍川もち,"ういろう 静岡県民なら誰でも知っている有名なお菓子で、小麦粉と卵黄を混ぜ合わせ、蒸して作られる。
名前の由来は、中国の故事にある「ういろう」という人物から。
",,,,,
QA20QBIK-0817,巨人の応援歌『闘魂こめて』、阪神の応援歌『六甲おろし』を手がけた作曲家は誰?,古関裕而,古関裕而,,,,,
QA20QBIK-0819,1955年に『No Road Back』でスクリーンデビューした、映画『007』シリーズで初代ジェームズ・ボンドを演じた俳優は誰?,ショーン・コネリー,ショーン・コネリー,,,,,
QA20QBIK-0821,紀元前8世紀頃に生まれたという言葉で、オリンピックが開催された年から、次のオリンピックが開催されるまでの4年間を何という?,オリンピアード,"オリンピック・イヤーズ・オブ・4 4年。
",,,,,
QA20QBIK-0823,堺雅人主演で映画化もされた、南極観測隊に加わった経験を元にした西村淳のベストセラーシリーズは何?,南極料理人,"南極越冬記です。
",,,,,
QA20QBIK-0825,音の出る映画のことを、音の無い「サイレント」に対して何という?,トーキー,"モッド・ムービーズ・ムーブメント。
",,,,,
QA20QBIK-0827,小麦粉・砂糖・ラードを混ぜ合わた生地を整形し、オーブンで焼き上げた、ほろほろとした食感が特徴の沖縄の名物菓子は何?,ちんすこう,"ちんすこう。
",,,,,
QA20QBIK-0829,生、プレス、ボンレスなどの種類がある食べ物は何?,ハム,"ハムス。
 ハムスは、豚肉を塩漬けにして発酵させた料理です。
 ハムスを作るには、まず豚肩ロースを塩と砂糖で漬け込みます。
その後、水洗いして余分な脂肪を取り除きます。
その後、塩と砂糖を混ぜ合わせます。
その後、漬け込んでから数週間冷蔵庫で保存します。
",,,,,
QA20QBIK-0831,魚のすり身を混ぜた冷たい味噌仕立ての汁を麦飯にかける、宮崎県の郷土料理は何?,冷や汁,"冷や汁(ひやしじる)。
",,,,,
QA20QBIK-0833,かぼちゃを食べたり、ゆず湯に入ったりする習慣がある、太陽暦の12月後半にある二十四節気のひとつは何?,冬至,"冬至です。
",,,,,
QA20QBIK-0835,フレデリック・ダネーとマンフレッド・リーによるペンネームである、名探偵ドルリー・レーンが活躍する小説『Xの悲劇』『Yの悲劇』の作者は誰?,エラリー・クイーン,アガサ・クリスティ,,,,,
QA20QBIK-0837,クレジットカードやキャッシュカードの磁気データを不正に読み取って作った複製カードを使用する犯罪行為を何という?,スキミング,"マネーロンダリングとは、クレジットカードやキャッシュカードの磁気データを読み取り、偽造された身分証明書や書類を使用して、違法な金融取引を行うことです。
",,,,,
QA20QBIK-0839,「愛とは決して後悔しないこと」という名台詞が登場する、ライアン・オニール、アリ・マッグローが主演したアーサー・ミラー監督の映画は何?,ある愛の詩,"南太平洋の楽園フィジーで、美しい島々に囲まれた小さな町で、若いカップルが結婚します。
しかし、彼らの愛はやがて悲劇的な結末を迎えます。
この映画は、愛の本質や人間の関係における重要な要素を深く掘り下げています。
この映画は、愛についての感動的なドラマとして広く認知されています。
",,,,,
QA20QBIK-0841,ユニフォームの色から「ロッソ・ネロ」という愛称を持つ、ミラノを本拠地とするサッカー・セリエAのクラブは何?,ACミラン,ACミラン,,,,,
QA20QBIK-0843,米国テレビ芸術科学アカデミーが主催する、年間最優秀のテレビ番組などに与えられる賞は何?,エミー賞,"エミー賞です。
",,,,,
QA20QBIK-0845,ギリシャ神話ではゼウスなど神々の住む土地とされた、ギリシャの最高峰は何?,オリンポス山,デロス島,,,,,
QA20QBIK-0847,二酸化ケイ素を主成分とする、放散虫の殻などが堆積してできる、非常に硬く、緻密な岩石は何?,チャート (岩石),"堆積岩(堆積岩とは、岩石が長い時間をかけて地中に堆積したものです)。
",,,,,
QA20QBIK-0849,ある声部の旋律を、他の音部がそのまま忠実に模倣しながら追いかけていく、パッヘルベルの作品でも有名な楽曲の形式は何?,カノン (音楽),カノン形式,,,,,
